/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/cms-integration.ts: line 11, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 93, col 1, Error - Replace `················` with `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 94, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 95, col 1, Error - Replace `············readdir:·jest.fn().mockImplementation((path)` with `······readdir:·jest.fn().mockImplementation(path` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 96, col 1, Error - Replace `················` with `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 97, col 9, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 98, col 1, Error - Replace `····················` with `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 99, col 1, Error - Delete `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 100, col 1, Error - Replace `····················` with `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 101, col 9, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 102, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 103, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 104, col 7, Error - Replace `······stat:·jest.fn().mockImplementation((path)` with `stat:·jest.fn().mockImplementation(path` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 105, col 1, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 106, col 1, Error - Replace `····················` with `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 107, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 108, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 109, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 110, col 11, Error - Delete `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 111, col 1, Error - Replace `················` with `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 112, col 1, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 113, col 1, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 114, col 1, Error - Replace `················` with `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 115, col 9, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 116, col 1, Error - Replace `····················` with `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 117, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 118, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 119, col 1, Error - Replace `························` with `············` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 120, col 11, Error - Delete `··········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 121, col 1, Error - Replace `················` with `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 122, col 1, Error - Delete `········` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 123, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 124, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 125, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 126, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 127, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 128, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 129, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 130, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 131, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 132, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 133, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 134, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/__tests__/utils/test-helpers.js: line 135, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 11, col 3, Error - Replace `··info:·(message)` with `info:·message` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 12, col 1, Error - Replace `····success:·(message)` with `··success:·message` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 13, col 1, Error - Replace `····warning:·(message)` with `··warning:·message` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 14, col 1, Error - Replace `····error:·(message)` with `··error:·message` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 15, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 16, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 17, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 18, col 7, Error - Replace `······if·(data)⏎···············` with `if·(data)` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 20, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 21, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 26, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 27, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 28, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 29, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 30, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 31, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 32, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 33, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 34, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 35, col 1, Error - Replace `····` with `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 36, col 1, Error - Replace `····` with `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 37, col 1, Error - Replace `····` with `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 41, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 42, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 43, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 44, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 45, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 46, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 47, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 48, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 49, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 50, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 51, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 52, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 53, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 54, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 55, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 56, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 57, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 58, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 59, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 60, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 61, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 62, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 63, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 64, col 5, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 65, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 66, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 67, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 68, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 69, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 70, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 71, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 72, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 73, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 74, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 75, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 76, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 77, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 78, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 79, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 80, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 81, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 82, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 83, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 84, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 85, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 86, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 87, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 88, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 89, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 90, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 91, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 92, col 1, Error - Replace `········` with `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 93, col 1, Error - Replace `············` with `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 94, col 1, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 95, col 7, Error - Delete `······` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 96, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 100, col 1, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 100, col 5, Warning - Unexpected console statement. (no-console)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 140, col 3, Error - Delete `··` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 141, col 1, Error - Delete `····` (prettier/prettier)
/Users/monemnaifer/Library/CloudStorage/GoogleDrive-monemmacos@gmail.com/My Drive/Strategic AI Integration/Site_Generator/dist/src/cli-enhanced.js: line 142, col 1, Error - Replace `········` with `····` (prettier/prettier)
